hh_id,value,fragile_level
187209365,"[3.240399122238159, 90.35181427001953]",2.0
572458728,"[4.488458156585693, 52.701656341552734]",1.0
4643990653,"[-47.38850784301758, 30.62263298034668]",1.0
4735671789,"[-35.740543365478516, 42.851016998291016]",1.0
757385181,"[24.266681671142578, 36.67481231689453]",2.0
741344631,"[12.803946495056152, 11.204606056213379]",1.0
3734651956,"[-9.561535835266113, 6.885268688201904]",1.0
3624923671,"[-50.7402229309082, 12.22821044921875]",1.0
4068521775,"[8.083385467529297, 78.21974182128906]",2.0
794854824,"[-35.57710266113281, 68.7066879272461]",1.0
6564517221,"[-34.31767272949219, 86.06132507324219]",1.0
4164275913,"[-28.54653549194336, 88.2070541381836]",1.0
4122380683,"[3.981013059616089, 98.64370727539062]",1.0
5514490398,"[32.156646728515625, 70.92598724365234]",1.0
9839782318,"[20.186309814453125, 25.52880096435547]",1.0
27519074,"[6.887236595153809, 58.9266242980957]",2.0
1744097780,"[16.88819694519043, -102.31349182128906]",2.0
334172088,"[-70.21937561035156, 51.43603515625]",
1373358991,"[-35.317535400390625, 78.75567626953125]",1.0
9819548654,"[-53.37059020996094, -61.563175201416016]",2.0
2065159312,"[-10.8373384475708, 73.9502944946289]",2.0
3893162479,"[72.93991088867188, 40.10314178466797]",2.0
1175118033,"[-9.623204231262207, 71.82705688476562]",1.0
6775712462,"[-9.064367294311523, 69.08309936523438]",1.0
3361261176,"[7.614112377166748, -91.6961669921875]",2.0
3182143959,"[26.044469833374023, -97.6021499633789]",2.0
8586471823,"[-25.283899307250977, 41.155517578125]",2.0
5366189061,"[77.2855224609375, 24.86911392211914]",2.0
5553608894,"[40.164981842041016, -95.4031753540039]",2.0
6551420813,"[1.2047665119171143, 41.64621353149414]",1.0
3311513742,"[-2.833026885986328, 1.5250238180160522]",1.0
9198352735,"[-21.599014282226562, 53.99131774902344]",1.0
8424540475,"[64.9683837890625, 21.8527889251709]",2.0
156694251,"[10.770145416259766, -101.296875]",2.0
6594202892,"[24.550512313842773, -80.64849090576172]",2.0
9451364067,"[36.97461700439453, 13.863566398620605]",2.0
849534409,"[81.93375396728516, 56.142066955566406]",1.0
6592797340,"[-44.341575622558594, 25.86628532409668]",2.0
9553677091,"[60.79161834716797, 11.213613510131836]",2.0
1388607583,"[66.75881958007812, 47.71986770629883]",2.0
4093862081,"[-1.076261043548584, 95.34593200683594]",2.0
3910138534,"[-49.5750617980957, 72.25032043457031]",1.0
9355430932,"[104.96343994140625, 27.453231811523438]",2.0
6434747373,"[-61.82334899902344, 59.17572784423828]",1.0
3059417251,"[-34.368003845214844, 30.202119827270508]",1.0
3214028867,"[-40.020389556884766, 52.011741638183594]",2.0
2296372197,"[28.031272888183594, -84.33323669433594]",2.0
6256692384,"[-14.679628372192383, 85.15386962890625]",1.0
1064163046,"[101.90745544433594, -14.507649421691895]",2.0
4780187165,"[-66.54882049560547, 57.81426239013672]",1.0
5496497676,"[101.430908203125, -10.341418266296387]",2.0
9124299485,"[13.112446784973145, 83.64439392089844]",1.0
8771063694,"[-8.470122337341309, 32.35076904296875]",1.0
9459592342,"[43.98615646362305, 3.618849039077759]",1.0
1935708672,"[26.49917221069336, 19.907825469970703]",2.0
3955032507,"[-41.50151443481445, 37.098899841308594]",2.0
3938261785,"[89.6781997680664, 43.03257369995117]",2.0
9674759966,"[48.872283935546875, 17.510089874267578]",1.0
8772471750,"[6.715258598327637, -6.471799850463867]",2.0
9468680411,"[23.848569869995117, 1.969463586807251]",1.0
9039396462,"[26.764692306518555, -93.00884246826172]",2.0
1524085521,"[1.395999789237976, 56.5648307800293]",1.0
7826719611,"[63.29660415649414, 39.45689010620117]",2.0
6665322201,"[25.275054931640625, 50.012939453125]",1.0
6826786963,"[-53.344486236572266, 8.537674903869629]",1.0
8806603958,"[-58.694854736328125, 73.14839935302734]",1.0
7875134719,"[-64.658447265625, 43.269752502441406]",1.0
6315677917,"[-54.27767562866211, 57.1871337890625]",1.0
129676168,"[7.840661525726318, 31.642719268798828]",2.0
5231541011,"[6.509312629699707, 47.31517028808594]",2.0
7366824474,"[-39.629638671875, 74.76141357421875]",1.0
3385575331,"[56.86140060424805, 34.59504318237305]",1.0
4987824291,"[28.130401611328125, -93.1143798828125]",2.0
2067451554,"[-40.51974868774414, 30.861249923706055]",1.0
1743635417,"[69.4183349609375, -42.9920768737793]",2.0
7425341405,"[-25.4387264251709, 57.27288818359375]",1.0
4047970342,"[-35.67768096923828, 26.338699340820312]",1.0
8632534359,"[17.699981689453125, 50.36490249633789]",1.0
4079683737,"[17.06856918334961, 58.78339385986328]",1.0
7873028243,"[-3.7590270042419434, 84.34221649169922]",2.0
6290128059,"[-26.339500427246094, 26.810970306396484]",1.0
1122679785,"[-17.155431747436523, 86.02979278564453]",1.0
7926268831,"[-43.977821350097656, 64.25977325439453]",1.0
8564190405,"[0.9312636256217957, -95.7690658569336]",2.0
8401690340,"[32.7537841796875, -104.45111846923828]",2.0
9135990782,"[-16.660308837890625, -70.58912658691406]",1.0
6967584805,"[-8.008535385131836, 14.716540336608887]",2.0
7444150451,"[79.6950454711914, 26.399024963378906]",3.0
1086293344,"[18.394065856933594, -7.321483612060547]",1.0
5821026924,"[55.03910827636719, 29.415681838989258]",2.0
8131100775,"[80.75515747070312, 57.059791564941406]",2.0
4899084538,"[49.474796295166016, 56.659217834472656]",2.0
3303624142,"[-24.92318344116211, 43.34572219848633]",2.0
6180304263,"[-46.34922409057617, 78.10336303710938]",2.0
5357665646,"[-32.188053131103516, 32.17685317993164]",1.0
9255259050,"[29.26468276977539, 10.628782272338867]",1.0
5363634204,"[71.10272216796875, 42.6966552734375]",2.0
2515805148,"[4.480617046356201, 58.99227523803711]",1.0
3591351306,"[3.209921360015869, 39.50344467163086]",2.0
7477177619,"[-9.590592384338379, 95.3560562133789]",1.0
1542075921,"[86.31947326660156, 58.47374725341797]",1.0
1696542001,"[-58.16843032836914, 58.44290542602539]",1.0
1174681202,"[-27.85871696472168, 90.42716217041016]",2.0
7041344744,"[47.02936935424805, 64.54338836669922]",1.0
7203636356,"[-58.00847244262695, 73.19659423828125]",1.0
5296880529,"[-71.21623229980469, -8.961721420288086]",1.0
4744559977,"[88.02886962890625, 54.21464538574219]",1.0
8290772600,"[13.933581352233887, -96.48564147949219]",1.0
6194522785,"[79.67343139648438, 48.51517105102539]",1.0
3526396773,"[68.92899322509766, 29.778371810913086]",2.0
2640240607,"[-51.27122497558594, 48.09184265136719]",1.0
1246343451,"[-37.72846603393555, 29.32243537902832]",1.0
4305855789,"[-34.37868881225586, 87.62537384033203]",1.0
676022703,"[37.93251419067383, -4.83195686340332]",1.0
1702235193,"[-25.29857063293457, 17.341026306152344]",1.0
432539567,"[-37.572776794433594, 6.756301403045654]",1.0
4191908094,"[-53.43429183959961, 37.224464416503906]",1.0
6107184588,"[-43.38869857788086, 63.260536193847656]",1.0
9887107011,"[38.65196990966797, -81.45174407958984]",2.0
7408641547,"[-69.9408950805664, -38.4480094909668]",1.0
9066837478,"[-61.82550048828125, 54.989749908447266]",1.0
3408067305,"[-61.11424255371094, 55.72221755981445]",1.0
9760932523,"[-55.59337615966797, 45.51982498168945]",1.0
60718345,"[-10.7716064453125, 51.860843658447266]",1.0
6557544016,"[-26.369510650634766, 42.91373062133789]",2.0
8088334728,"[-66.2117691040039, 58.65654754638672]",1.0
9518986901,"[-24.52757453918457, 3.962064266204834]",1.0
4286358002,"[-53.25871658325195, 68.59983825683594]",2.0
3156855439,"[-26.801233291625977, 52.045654296875]",1.0
7650819203,"[-22.114322662353516, 2.5831637382507324]",2.0
2286633519,"[18.81916618347168, -100.01336669921875]",2.0
7260765898,"[-42.919403076171875, 62.532806396484375]",1.0
1706091512,"[25.480093002319336, 29.5916805267334]",2.0
6490564240,"[2.330228567123413, -101.12755584716797]",1.0
9776751125,"[30.17166519165039, 30.13719940185547]",3.0
4797149900,"[38.86955642700195, 80.24481201171875]",1.0
2099021816,"[42.9732780456543, -3.715954542160034]",2.0
3126689708,"[-73.46118927001953, 0.6128815412521362]",1.0
9161904201,"[8.707414627075195, 66.77953338623047]",1.0
9548130675,"[36.779544830322266, -95.940185546875]",1.0
3187095762,"[19.988964080810547, 10.763497352600098]",1.0
7919716552,"[102.85404968261719, -9.071979522705078]",2.0
7458851803,"[86.23487854003906, 58.51433181762695]",2.0
6356413533,"[-15.299871444702148, 75.36317443847656]",1.0
1777152811,"[13.468920707702637, 71.2801513671875]",1.0
8954418537,"[-20.003467559814453, 84.26146697998047]",2.0
548716728,"[-65.40746307373047, 57.99930191040039]",1.0
7509080712,"[89.79400634765625, 37.84128189086914]",2.0
5520719691,"[-8.940300941467285, -30.85378074645996]",1.0
8147114391,"[43.86226272583008, -80.82852172851562]",2.0
2164572666,"[21.469383239746094, 12.11812973022461]",1.0
4598548189,"[20.885570526123047, 84.6683120727539]",1.0
6636099313,"[-61.309967041015625, 54.58281707763672]",1.0
9716764455,"[17.02442169189453, 89.4275894165039]",1.0
7648233936,"[-45.248924255371094, 41.354801177978516]",2.0
6980311950,"[58.57187271118164, 59.71356201171875]",1.0
219055915,"[48.61262130737305, 60.76708984375]",1.0
2329631394,"[11.155200958251953, 46.55356979370117]",2.0
5017199331,"[16.663694381713867, -87.37699127197266]",1.0
1975793670,"[37.74747848510742, -83.40038299560547]",2.0
4874970957,"[-4.5737762451171875, 58.675045013427734]",2.0
888512072,"[10.159193992614746, 53.07990264892578]",1.0
7700595362,"[-47.530582427978516, 64.53424072265625]",1.0
6771608518,"[-36.328643798828125, 58.76741409301758]",1.0
731106979,"[3.802792549133301, -21.908655166625977]",1.0
6486278326,"[22.754192352294922, 51.19544982910156]",1.0
3145522364,"[-24.505468368530273, 29.775888442993164]",1.0
2511482542,"[20.713472366333008, 72.34986877441406]",1.0
1077478126,"[31.28624153137207, 51.96519470214844]",2.0
5022838728,"[91.36802673339844, 47.60083770751953]",2.0
4360736842,"[63.78508758544922, 13.098688125610352]",1.0
331113205,"[-3.9233438968658447, 5.961035251617432]",1.0
9402212320,"[-33.81344223022461, 76.96800994873047]",2.0
40024297,"[6.834575176239014, 57.13307189941406]",1.0
2395912705,"[99.15435791015625, 34.63460922241211]",3.0
8818888966,"[93.45718383789062, 51.342288970947266]",1.0
7899481869,"[-35.1555061340332, -37.752647399902344]",1.0
5328029121,"[-52.71189880371094, 57.479984283447266]",1.0
1249689202,"[-61.720638275146484, 55.473785400390625]",2.0
8923645702,"[-4.899966716766357, 88.97227478027344]",1.0
1161765418,"[-14.46865177154541, 28.30191421508789]",1.0
6430274727,"[0.07723776996135712, 11.572920799255371]",2.0
647468580,"[-65.96408081054688, 49.9378662109375]",1.0
9022639146,"[-21.74003791809082, 82.7177505493164]",1.0
3154073450,"[35.61349868774414, 18.24617576599121]",2.0
1028675645,"[-27.268484115600586, 90.21166229248047]",2.0
2564982841,"[-6.5565924644470215, 21.763355255126953]",2.0
5196000278,"[-54.5880012512207, 37.0225830078125]",2.0
3843288380,"[-21.630905151367188, 53.06352615356445]",1.0
7046057148,"[16.52482795715332, -57.24128723144531]",2.0
2549582920,"[88.49588012695312, 56.73527526855469]",1.0
4643338056,"[-51.856231689453125, 29.50479507446289]",1.0
2410809837,"[-56.847442626953125, 64.52420043945312]",2.0
48722726,"[-4.226970195770264, 72.31043243408203]",2.0
614913392,"[-31.999317169189453, 53.02667999267578]",1.0
2809757725,"[19.942073822021484, -91.55055236816406]",1.0
8218835126,"[-12.34430980682373, 43.622535705566406]",1.0
5614233732,"[18.91352081298828, 45.0839729309082]",1.0
2852711071,"[-33.16184616088867, 73.9670181274414]",1.0
4378174603,"[38.59355545043945, 26.988452911376953]",2.0
1402941520,"[84.93950653076172, 56.783721923828125]",1.0
3249574413,"[15.676776885986328, 87.55294799804688]",2.0
4389162969,"[26.7288875579834, 37.18115997314453]",2.0
4524200859,"[35.484474182128906, -87.56483459472656]",1.0
8089088633,"[-2.044142484664917, 65.30866241455078]",1.0
4514141169,"[-57.01836013793945, 1.7831878662109375]",1.0
5886509900,"[-52.72274398803711, 38.898704528808594]",1.0
4671114402,"[-11.106390953063965, 66.60250854492188]",1.0
240365574,"[-2.942905902862549, 20.12614631652832]",1.0
2931372664,"[-32.08685302734375, -5.621959686279297]",1.0
7092481312,"[0.382443368434906, 9.744770050048828]",1.0
6449926420,"[5.212489604949951, -95.70973205566406]",2.0
6856076809,"[22.669713973999023, 56.761085510253906]",1.0
1431871230,"[14.05673599243164, 75.23983001708984]",2.0
3879106139,"[-40.803993225097656, 56.77714157104492]",1.0
4925776777,"[-47.1282958984375, 62.2066535949707]",1.0
4997003458,"[-24.338642120361328, 39.98622512817383]",2.0
5534191023,"[-55.94328689575195, 49.45634841918945]",1.0
4022554925,"[90.81352233886719, 45.45778274536133]",2.0
7216222822,"[-9.11208438873291, 17.615455627441406]",1.0
5026584184,"[-48.7929801940918, -7.772879600524902]",1.0
9734602814,"[-6.424711227416992, 95.07847595214844]",1.0
2761563785,"[-42.43373489379883, 70.41658782958984]",2.0
827097836,"[84.24006652832031, 21.97827911376953]",3.0
7398735450,"[57.95664978027344, 22.967477798461914]",2.0
7365893066,"[50.101558685302734, 38.091796875]",1.0
1971708845,"[-19.239131927490234, 64.71533203125]",1.0
6200293605,"[94.35347747802734, 53.10113525390625]",2.0
8390174026,"[28.14580535888672, 23.648082733154297]",2.0
2897152219,"[97.48049926757812, 30.1205997467041]",2.0
2477051819,"[6.399871826171875, -95.82066345214844]",1.0
4734204592,"[69.34709167480469, 13.443597793579102]",2.0
7259839505,"[19.11969566345215, -108.18669891357422]",2.0
9326408097,"[2.4737091064453125, 56.56613540649414]",1.0
3423940187,"[2.530247926712036, 29.28689193725586]",1.0
8398989492,"[-53.17842483520508, 73.91629791259766]",2.0
1542181026,"[-10.70649242401123, 9.14426040649414]",2.0
6071572428,"[34.648921966552734, 21.41948127746582]",2.0
8479529158,"[-45.331024169921875, 70.34354400634766]",1.0
8642361858,"[28.215478897094727, 10.971528053283691]",2.0
1020612191,"[-78.84537506103516, 1.6619105339050293]",2.0
8101718183,"[-12.714941024780273, 38.751773834228516]",2.0
6995481636,"[75.94245147705078, 13.404958724975586]",2.0
9611778988,"[-0.3030882179737091, -100.21265411376953]",1.0
833863030,"[97.3961410522461, 51.147850036621094]",2.0
2997967186,"[-52.288536071777344, 55.31135559082031]",2.0
2796511169,"[7.652297496795654, 54.59284210205078]",1.0
4860779426,"[-5.316125869750977, 25.215782165527344]",1.0
3054732392,"[10.435972213745117, -64.89276123046875]",2.0
6894605636,"[-0.23319576680660248, 5.246272087097168]",2.0
7527604430,"[28.98716926574707, -39.112388610839844]",1.0
6641553433,"[74.83622741699219, -26.013286590576172]",2.0
5284382454,"[-95.2976303100586, 18.747772216796875]",
7529398792,"[20.16050148010254, 22.540685653686523]",1.0
3025965529,"[55.94840621948242, -47.90510940551758]",2.0
5403495390,"[-20.038541793823242, 88.78570556640625]",1.0
1318982625,"[-44.87215042114258, 69.94320678710938]",1.0
1584732107,"[39.20321273803711, 20.52239418029785]",1.0
8243234082,"[20.51040267944336, 62.188907623291016]",2.0
6843986039,"[23.6630859375, 50.34946060180664]",1.0
1851546589,"[-38.63158416748047, 40.85377502441406]",2.0
3924644449,"[16.082014083862305, -5.6881794929504395]",1.0
5500086973,"[-41.726768493652344, 71.31669616699219]",1.0
4388881661,"[-37.764869689941406, 69.7417221069336]",1.0
3089689683,"[11.379278182983398, 51.5305290222168]",2.0
5430657023,"[2.3748891353607178, 45.398014068603516]",1.0
4801878366,"[-32.16237258911133, -21.04297637939453]",1.0
9400155444,"[-55.87517547607422, 58.57232666015625]",1.0
9805015518,"[-18.84065818786621, 7.281432151794434]",2.0
4498582575,"[20.090248107910156, 67.76844024658203]",2.0
2704614102,"[-19.494693756103516, 0.08056607097387314]",1.0
2304127644,"[-52.72343826293945, 73.04086303710938]",1.0
2742611028,"[-16.609987258911133, -74.14004516601562]",2.0
6677591199,"[22.9747257232666, 56.58450698852539]",2.0
7335628931,"[-16.84318733215332, 37.53285598754883]",2.0
9774110215,"[-20.528825759887695, 81.42675018310547]",1.0
2307771001,"[65.45935821533203, -16.249277114868164]",2.0
9413668280,"[-3.764436721801758, 30.84208869934082]",1.0
1138878077,"[-14.29627799987793, 91.98786926269531]",1.0
9080071019,"[-23.718942642211914, 47.6303825378418]",1.0
3511424646,"[-18.435182571411133, 25.799856185913086]",2.0
447119888,"[19.157073974609375, 75.6041259765625]",2.0
1833094073,"[-60.5096321105957, 68.27568817138672]",1.0
1445803599,"[14.198099136352539, 66.30058288574219]",2.0
3019105525,"[24.73979949951172, 59.966041564941406]",1.0
4061448007,"[-66.97895050048828, 39.423946380615234]",1.0
3095171850,"[-76.23043060302734, -4.968373775482178]",1.0
7796679830,"[5.901271343231201, 52.487186431884766]",1.0
7221731892,"[-0.0717809647321701, -99.88059997558594]",1.0
5786872536,"[3.7421505451202393, 54.49686050415039]",1.0
5363957481,"[30.488052368164062, -13.082664489746094]",2.0
7961290943,"[8.445291519165039, 57.73862075805664]",2.0
3720229094,"[40.70063018798828, 74.12432861328125]",1.0
5821762050,"[-53.30329132080078, 18.29091453552246]",1.0
2486138186,"[-19.58363151550293, 25.893991470336914]",1.0
576694610,"[45.07808303833008, -89.20578002929688]",2.0
6167397256,"[93.32933807373047, 38.02339553833008]",2.0
4050165105,"[-3.075612783432007, 81.53652954101562]",2.0
9195314806,"[59.256500244140625, 33.69015121459961]",2.0
7715243668,"[42.122684478759766, 52.2457275390625]",2.0
6744283149,"[2.6531527042388916, -5.783982276916504]",1.0
2455026989,"[-12.656092643737793, 29.174463272094727]",2.0
9715786665,"[85.56861114501953, 46.453643798828125]",1.0
3591694080,"[-34.72916793823242, 86.25028228759766]",1.0
3762570834,"[-57.541961669921875, -9.772478103637695]",2.0
7257884611,"[88.64460754394531, 38.667724609375]",1.0
9939085066,"[21.704565048217773, -106.81324768066406]",1.0
5115731908,"[52.609336853027344, 1.5436042547225952]",1.0
3037803131,"[100.85089111328125, -13.410443305969238]",1.0
3784411424,"[-21.720962524414062, -21.44084930419922]",1.0
3668642313,"[-19.51992416381836, 43.93301773071289]",2.0
8505110144,"[8.257786750793457, -95.5123519897461]",2.0
8799071818,"[19.760574340820312, 95.24422454833984]",1.0
6132235220,"[-19.809850692749023, -13.105484008789062]",2.0
3013393961,"[34.74594497680664, 52.17485046386719]",1.0
2406695242,"[-15.241656303405762, 13.314530372619629]",1.0
9848015308,"[15.307890892028809, 84.62429809570312]",1.0
2476928845,"[-6.087808609008789, 53.466392517089844]",2.0
3483720061,"[0.25287503004074097, -96.90482330322266]",1.0
1780874078,"[-48.203853607177734, 55.728702545166016]",1.0
550017038,"[-50.10631561279297, 68.90065002441406]",2.0
5343937916,"[19.45904541015625, 90.32613372802734]",1.0
5234512686,"[62.45534133911133, 17.132164001464844]",2.0
6974541678,"[-35.62044143676758, 30.902196884155273]",1.0
5700947444,"[-11.900099754333496, 66.2787857055664]",1.0
1569953134,"[-48.64561080932617, 55.97689437866211]",2.0
1893543745,"[8.505815505981445, -88.28013610839844]",2.0
1630533444,"[39.46980667114258, 27.16909408569336]",2.0
2836367238,"[21.54133415222168, -99.76256561279297]",1.0
1625417088,"[-54.836307525634766, 56.256744384765625]",2.0
6171323488,"[-10.47668743133545, 39.68133544921875]",1.0
3079513640,"[52.41367721557617, 27.95626449584961]",2.0
6257239762,"[-63.767913818359375, -7.293858051300049]",1.0
8981838132,"[24.144914627075195, 37.53565216064453]",2.0
7147351492,"[42.48146438598633, -81.8172836303711]",2.0
7545720339,"[93.587646484375, 51.25568389892578]",1.0
6516382957,"[-4.106131553649902, 43.958927154541016]",1.0
3411920132,"[2.2421138286590576, 17.32813835144043]",2.0
5252538320,"[36.71898651123047, 40.24958419799805]",2.0
4964642804,"[-58.571189880371094, 69.25452423095703]",1.0
6973165229,"[-21.012487411499023, 36.93520736694336]",2.0
7834062337,"[11.460705757141113, 53.448795318603516]",1.0
3749498125,"[-33.001686096191406, 52.978363037109375]",1.0
2463341590,"[-29.128395080566406, -6.374560832977295]",1.0
5933334082,"[-5.136453151702881, 37.57944107055664]",2.0
1411738006,"[55.96010208129883, 8.678065299987793]",1.0
7420155467,"[-54.91956329345703, 55.66231155395508]",1.0
7627062201,"[-63.462646484375, 41.16603469848633]",1.0
2709335940,"[-32.912200927734375, 73.55783081054688]",1.0
1475707274,"[21.805761337280273, 58.003822326660156]",1.0
4483577914,"[45.97024154663086, 54.24799346923828]",1.0
6451167424,"[1.8704086542129517, -99.45771789550781]",1.0
1691464673,"[44.06724166870117, 27.058170318603516]",1.0
6411092011,"[5.775551795959473, -61.84597396850586]",2.0
9510129181,"[21.097562789916992, 48.01643371582031]",1.0
3991280027,"[27.90332794189453, 26.210315704345703]",2.0
5988906978,"[-23.188663482666016, 80.29952239990234]",1.0
6274421914,"[-25.379776000976562, 29.030670166015625]",1.0
7159290914,"[-18.06252670288086, 58.34201431274414]",1.0
2091563545,"[37.401973724365234, -103.2039794921875]",2.0
4770638766,"[-0.9750083088874817, 77.49763488769531]",1.0
3342982612,"[-46.87042236328125, 30.870454788208008]",1.0
6943432128,"[54.70313262939453, 32.14137268066406]",2.0
2112976815,"[-55.61117172241211, 47.20340347290039]",2.0
6200206782,"[68.34188842773438, -10.486100196838379]",2.0
2319728533,"[-15.374053955078125, -74.07564544677734]",2.0
134727957,"[-11.172694206237793, 72.0238265991211]",1.0
7218549289,"[27.004682540893555, 40.22658920288086]",2.0
8433192205,"[-3.339545965194702, 14.871664047241211]",1.0
6038299210,"[-27.396188735961914, 1.6642440557479858]",1.0
387052390,"[-20.500064849853516, -44.66157150268555]",1.0
1906593529,"[-9.193750381469727, 18.930686950683594]",2.0
7639867708,"[25.71329116821289, 29.888256072998047]",1.0
5997890864,"[31.389541625976562, -81.96106719970703]",2.0
6560980289,"[-61.25053405761719, 61.79669952392578]",2.0
5313667398,"[43.42191696166992, 66.76995086669922]",1.0
4048883330,"[-41.52955627441406, 25.537508010864258]",1.0
2125999345,"[-50.047054290771484, 70.88124084472656]",1.0
1077551653,"[-63.648956298828125, 60.49032211303711]",1.0
6168615916,"[18.404033660888672, 82.35629272460938]",1.0
9803790547,"[-14.967290878295898, 83.84442138671875]",1.0
1339963503,"[20.58991050720215, 42.29631805419922]",1.0
8160462716,"[81.65608215332031, 49.465187072753906]",1.0
9226709375,"[20.67668914794922, 42.37916564941406]",1.0
9751398315,"[-24.751522064208984, 65.3852310180664]",1.0
7667779584,"[66.01883697509766, -15.346287727355957]",1.0
9413018928,"[-31.710735321044922, 38.1057243347168]",1.0
5973187925,"[-39.504234313964844, 56.60469055175781]",1.0
6218398267,"[10.501140594482422, -103.67578887939453]",2.0
5201151775,"[69.87548828125, -11.575154304504395]",2.0
8254253675,"[101.13487243652344, 27.939863204956055]",2.0
185543696,"[12.919081687927246, 72.0244140625]",2.0
2349954424,"[-38.02128219604492, 40.91600799560547]",1.0
3427781111,"[-38.11825180053711, 63.3007926940918]",2.0
598795406,"[-42.611324310302734, 33.583221435546875]",2.0
6941063930,"[26.3392276763916, 93.03629302978516]",2.0
3421387799,"[-45.11241149902344, 56.33721923828125]",2.0
704390308,"[-36.533817291259766, 64.49557495117188]",1.0
8874493490,"[-35.53443908691406, 42.702354431152344]",1.0
38227356,"[19.84006118774414, 72.5074234008789]",2.0
2449525526,"[7.250002384185791, 57.593624114990234]",1.0
4433986739,"[-55.522132873535156, 72.41972351074219]",1.0
7208743268,"[12.78244400024414, 13.023205757141113]",1.0
9652325307,"[46.536678314208984, -85.2518310546875]",2.0
257962854,"[21.770944595336914, 84.44486999511719]",1.0
7961686071,"[-29.676715850830078, 19.718486785888672]",1.0
176781078,"[58.671966552734375, 26.460050582885742]",2.0
6070670694,"[24.500181198120117, 85.38104248046875]",2.0
3938917560,"[11.275625228881836, 14.305577278137207]",1.0
2218907951,"[83.17726135253906, 57.38698959350586]",1.0
2428540552,"[27.122514724731445, 29.78626251220703]",2.0
2078930850,"[34.646602630615234, -81.69020080566406]",2.0
9798029779,"[7.578535556793213, -93.34815979003906]",2.0
1684571724,"[-17.352893829345703, 23.250343322753906]",2.0
2790386714,"[-54.19192123413086, 75.01207733154297]",1.0
36378607,"[-4.783880233764648, 40.8343391418457]",2.0
5079062720,"[20.68587875366211, -82.09082794189453]",1.0
9908722747,"[96.33838653564453, 36.18921661376953]",2.0
5897283369,"[-15.406116485595703, 66.34431457519531]",1.0
223358358,"[10.155051231384277, -95.42850494384766]",1.0
1934191060,"[-67.37430572509766, 50.18294143676758]",1.0
9259399762,"[-34.44924545288086, 72.26889038085938]",1.0
1961669896,"[-38.34872817993164, 41.17514419555664]",1.0
4931520610,"[17.223289489746094, 20.997995376586914]",2.0
2563521585,"[-27.102537155151367, 80.18938446044922]",1.0
5370365409,"[14.240473747253418, 97.13270568847656]",1.0
8261229375,"[-12.12318229675293, 31.11699676513672]",1.0
8944422482,"[33.10868453979492, 38.279117584228516]",2.0
3390183408,"[-4.442771911621094, -1.6913707256317139]",1.0
4586984239,"[-3.5150325298309326, 78.7009506225586]",2.0
4182779616,"[-40.58565139770508, 34.838661193847656]",2.0
4587909472,"[64.5757827758789, 34.07695388793945]",2.0
7135435713,"[35.92885208129883, 79.642578125]",2.0
1622594328,"[-16.06864356994629, 40.33655548095703]",2.0
1958938752,"[9.132160186767578, -5.648042678833008]",2.0
2998787144,"[-57.18415451049805, 68.28265380859375]",1.0
7198413411,"[1.5406570434570312, -102.5047836303711]",1.0
7530503419,"[-3.1604936122894287, 74.61612701416016]",2.0
4940282934,"[51.653011322021484, 2.3768398761749268]",2.0
895105382,"[-60.30958557128906, 68.14203643798828]",1.0
8480430477,"[-1.1718236207962036, 42.999027252197266]",1.0
894117129,"[-2.9550108909606934, 7.6856465339660645]",1.0
8042503680,"[-6.974085807800293, 68.1986312866211]",1.0
9488035125,"[-34.701988220214844, 85.97567749023438]",1.0
4520314776,"[19.996023178100586, 82.43695068359375]",1.0
1128883644,"[-5.197971343994141, 55.04521179199219]",1.0
8696520672,"[44.915550231933594, 26.196077346801758]",1.0
6440895348,"[-32.22605895996094, 40.182403564453125]",2.0
5812478155,"[-1.4780219793319702, 87.98086547851562]",1.0
5502450488,"[-0.5703644156455994, 6.296245574951172]",2.0
9784509141,"[-19.639461517333984, 84.36441802978516]",1.0
8807128660,"[88.3167724609375, 17.943763732910156]",2.0
8777530552,"[-62.45451736450195, 59.664588928222656]",1.0
3637967012,"[94.0794906616211, 49.45127487182617]",1.0
8637277960,"[-27.54905128479004, 59.50775146484375]",1.0
3708667672,"[14.845226287841797, 47.935550689697266]",2.0
4338066824,"[-38.788143157958984, 72.75389099121094]",1.0
3912926034,"[4.147809028625488, -103.49552154541016]",1.0
9457655144,"[-35.23215103149414, 44.19043731689453]",2.0
5717965417,"[-54.99304962158203, 41.65485382080078]",1.0
3491764345,"[102.56243896484375, 23.602689743041992]",2.0
3861863455,"[97.15190124511719, 46.995426177978516]",1.0
5104791495,"[73.8620376586914, 23.411514282226562]",2.0
5922024008,"[-3.6258678436279297, 32.46308517456055]",1.0
9788857288,"[20.327533721923828, 40.13237762451172]",1.0
2543600360,"[12.637672424316406, -91.22083282470703]",1.0
8356223879,"[80.05839538574219, 46.7563591003418]",1.0
7526436493,"[-48.94211959838867, 11.356907844543457]",1.0
705586100,"[81.93890380859375, 52.75298309326172]",2.0
8941023310,"[-55.19472885131836, 35.87520980834961]",1.0
8978238711,"[12.50869083404541, -101.25679779052734]",1.0
6664650092,"[24.872146606445312, 75.91873168945312]",1.0
8887936771,"[-63.161319732666016, 49.74831008911133]",1.0
5362252448,"[-70.88895416259766, 17.884519577026367]",1.0
848281367,"[-54.26074981689453, 47.4920539855957]",1.0
